trial_id,server_received_connection_time,server_computation_start_time,server_computation_end_time,server_sent_data_time,client_received_time,start_time,client_connection_finished_time,client_setup_start_time,client_setup_finished_time,client_computation_start_time,client_computation_finish_time,prediction
760,1679442803.2049837,1679442803.2049837,1679442803.5937324,1679442803.5947168,1679442803.6596859,1679442803.2037182,1679442803.2049837,1679442803.2049837,1679442803.2049837,1679442803.6596859,1679442805.627911,0
761,1679442805.6299055,1679442805.6299055,1679442806.032045,1679442806.0331507,1679442806.1115458,1679442805.628907,1679442805.6299055,1679442805.6299055,1679442805.6299055,1679442806.1125429,1679442807.6194148,0
762,1679442807.621673,1679442807.621673,1679442808.099515,1679442808.100512,1679442808.174221,1679442807.6204119,1679442807.621673,1679442807.621673,1679442807.621673,1679442808.1754026,1679442809.685885,0
763,1679442809.6889138,1679442809.6889138,1679442810.0282316,1679442810.029244,1679442810.0913227,1679442809.6878839,1679442809.6889138,1679442809.6889138,1679442809.6889138,1679442810.0913227,1679442811.5898194,0
764,1679442811.5918128,1679442811.5918128,1679442812.0524719,1679442812.0534687,1679442812.122295,1679442811.590816,1679442811.5918128,1679442811.5918128,1679442811.5918128,1679442812.1233115,1679442813.6922846,0
765,1679442813.6936173,1679442813.6936173,1679442814.0544558,1679442814.0554533,1679442814.123355,1679442813.6922846,1679442813.6936173,1679442813.6936173,1679442813.6936173,1679442814.123355,1679442815.6489873,0
766,1679442815.6509829,1679442815.6519806,1679442816.0490682,1679442816.0501628,1679442816.119324,1679442815.6509829,1679442815.6509829,1679442815.6509829,1679442815.6509829,1679442816.119324,1679442817.6148381,0
767,1679442817.6169777,1679442817.6169777,1679442818.044691,1679442818.044691,1679442818.1087832,1679442817.615835,1679442817.6169777,1679442817.6169777,1679442817.6169777,1679442818.1087832,1679442819.6746101,0
768,1679442819.6765928,1679442819.6765928,1679442820.0641162,1679442820.0651016,1679442820.1278136,1679442819.6756072,1679442819.6765928,1679442819.6765928,1679442819.6765928,1679442820.1278136,1679442821.6677234,0
769,1679442821.6699274,1679442821.6704302,1679442822.0929742,1679442822.0929742,1679442822.1832528,1679442821.668721,1679442821.6699274,1679442821.6699274,1679442821.6699274,1679442822.1832528,1679442823.7571683,0
770,1679442823.7590854,1679442823.7590854,1679442824.2117772,1679442824.2117772,1679442824.28058,1679442823.7581758,1679442823.7590854,1679442823.7590854,1679442823.7590854,1679442824.28058,1679442825.7660794,0
771,1679442825.7679992,1679442825.7679992,1679442826.1277955,1679442826.1287923,1679442826.1985705,1679442825.7670887,1679442825.7670887,1679442825.7670887,1679442825.7679992,1679442826.1985705,1679442827.707955,0
772,1679442827.7099764,1679442827.7099764,1679442828.0918736,1679442828.0928862,1679442828.1880145,1679442827.7089682,1679442827.7099764,1679442827.7099764,1679442827.7099764,1679442828.1890223,1679442829.6530561,0
773,1679442829.6551154,1679442829.6551154,1679442830.1168933,1679442830.1178946,1679442830.1811123,1679442829.6540534,1679442829.6551154,1679442829.6551154,1679442829.6551154,1679442830.1811123,1679442831.6656961,0
774,1679442831.667878,1679442831.667878,1679442832.0273557,1679442832.0283525,1679442832.0965047,1679442831.6666932,1679442831.667878,1679442831.667878,1679442831.667878,1679442832.0965047,1679442833.642657,0
775,1679442833.6456463,1679442833.6456463,1679442834.0549896,1679442834.0559864,1679442834.131535,1679442833.6436536,1679442833.6446497,1679442833.6446497,1679442833.6456463,1679442834.131535,1679442835.645373,0
776,1679442835.6473668,1679442835.6473668,1679442836.1034348,1679442836.1044328,1679442836.1821535,1679442835.6463697,1679442835.6473668,1679442835.6473668,1679442835.6473668,1679442836.1821535,1679442837.6727934,0
777,1679442837.6747093,1679442837.6747093,1679442838.045447,1679442838.0464442,1679442838.1281939,1679442837.6737895,1679442837.6747093,1679442837.6747093,1679442837.6747093,1679442838.1281939,1679442839.7342906,0
778,1679442839.736721,1679442839.736721,1679442840.2203753,1679442840.2213836,1679442840.3251967,1679442839.7352877,1679442839.736721,1679442839.736721,1679442839.736721,1679442840.3251967,1679442842.0960495,0
779,1679442842.099163,1679442842.099163,1679442842.536225,1679442842.537222,1679442842.6027086,1679442842.0981553,1679442842.099163,1679442842.099163,1679442842.099163,1679442842.6037052,1679442844.0423858,0
780,1679442844.0443816,1679442844.0443816,1679442844.422116,1679442844.422116,1679442844.4903412,1679442844.0433831,1679442844.0443816,1679442844.0443816,1679442844.0443816,1679442844.491338,1679442846.0972853,0
781,1679442846.099279,1679442846.099279,1679442846.516672,1679442846.5176682,1679442846.6090899,1679442846.098282,1679442846.099279,1679442846.099279,1679442846.099279,1679442846.6090899,1679442848.1077633,0
782,1679442848.1097949,1679442848.1107554,1679442848.554838,1679442848.5558348,1679442848.618619,1679442848.1097949,1679442848.1097949,1679442848.1097949,1679442848.1107554,1679442848.6197333,1679442850.0981913,0
783,1679442850.1005023,1679442850.1005023,1679442850.462248,1679442850.4633543,1679442850.5333018,1679442850.0991926,1679442850.1005023,1679442850.1005023,1679442850.1005023,1679442850.534302,1679442852.0846736,0
784,1679442852.08659,1679442852.08659,1679442852.5430605,1679442852.544142,1679442852.6143336,1679442852.085595,1679442852.08659,1679442852.08659,1679442852.08659,1679442852.6143336,1679442854.1357083,0
785,1679442854.1377091,1679442854.1386974,1679442854.510029,1679442854.5110266,1679442854.5707006,1679442854.136706,1679442854.1377091,1679442854.1377091,1679442854.1377091,1679442854.5707006,1679442856.0893064,0
786,1679442856.0912998,1679442856.0912998,1679442856.5143137,1679442856.51531,1679442856.5775692,1679442856.090303,1679442856.0912998,1679442856.0912998,1679442856.0912998,1679442856.5775692,1679442858.104641,0
787,1679442858.1066332,1679442858.1066332,1679442858.5418007,1679442858.5427973,1679442858.6171243,1679442858.1056395,1679442858.1066332,1679442858.1066332,1679442858.1066332,1679442858.6181233,1679442860.1096785,0
788,1679442860.1116707,1679442860.1116707,1679442860.4737294,1679442860.4738934,1679442860.5550492,1679442860.1106758,1679442860.1116707,1679442860.1116707,1679442860.1116707,1679442860.5550492,1679442862.034468,0
789,1679442862.0364614,1679442862.0374582,1679442862.4496179,1679442862.450751,1679442862.5150294,1679442862.0364614,1679442862.0364614,1679442862.0364614,1679442862.0364614,1679442862.5150294,1679442864.0929594,0
790,1679442864.0959501,1679442864.0959501,1679442864.5702279,1679442864.5712252,1679442864.67897,1679442864.0949533,1679442864.0949533,1679442864.0949533,1679442864.0949533,1679442864.67897,1679442866.244931,0
791,1679442866.2479157,1679442866.2479157,1679442866.616594,1679442866.6175833,1679442866.6822884,1679442866.2459273,1679442866.246921,1679442866.246921,1679442866.2479157,1679442866.6822884,1679442868.1894794,0
792,1679442868.191473,1679442868.191473,1679442868.5632133,1679442868.5642102,1679442868.63597,1679442868.191473,1679442868.191473,1679442868.191473,1679442868.191473,1679442868.6369672,1679442870.1724162,0
793,1679442870.174898,1679442870.174898,1679442870.6388981,1679442870.6398947,1679442870.703683,1679442870.173485,1679442870.174898,1679442870.174898,1679442870.174898,1679442870.703683,1679442872.1794655,0
794,1679442872.1804824,1679442872.1804824,1679442872.5769556,1679442872.5779526,1679442872.6461856,1679442872.1804824,1679442872.1804824,1679442872.1804824,1679442872.1804824,1679442872.6461856,1679442874.1684976,0
795,1679442874.17049,1679442874.17049,1679442874.5732856,1679442874.5742817,1679442874.6489542,1679442874.1694953,1679442874.17049,1679442874.17049,1679442874.17049,1679442874.6499517,1679442876.1696239,0
796,1679442876.1716752,1679442876.1716752,1679442876.6362548,1679442876.637337,1679442876.6984072,1679442876.170621,1679442876.1716752,1679442876.1716752,1679442876.1716752,1679442876.699407,1679442878.19375,0
797,1679442878.1957436,1679442878.1957436,1679442878.5655437,1679442878.5655437,1679442878.633108,1679442878.194747,1679442878.1957436,1679442878.1957436,1679442878.1957436,1679442878.633108,1679442880.1410108,0
798,1679442880.14311,1679442880.14311,1679442880.5411828,1679442880.5411828,1679442880.6117072,1679442880.142008,1679442880.14311,1679442880.14311,1679442880.14311,1679442880.6117072,1679442882.14002,0
799,1679442882.1413486,1679442882.1413486,1679442882.5921426,1679442882.5931401,1679442882.6652393,1679442882.14002,1679442882.1413486,1679442882.1413486,1679442882.1413486,1679442882.6652393,1679442884.265572,0
800,1679442884.2675653,1679442884.2675653,1679442884.6450553,1679442884.6460521,1679442884.7149842,1679442884.2665684,1679442884.2675653,1679442884.2675653,1679442884.2675653,1679442884.7149842,1679442886.229355,0
801,1679442886.2313483,1679442886.2313483,1679442886.6183307,1679442886.6193469,1679442886.6849837,1679442886.2303514,1679442886.2313483,1679442886.2313483,1679442886.2313483,1679442886.685981,1679442888.266241,0
802,1679442888.2682333,1679442888.2682333,1679442888.7263534,1679442888.7273512,1679442888.7983894,1679442888.267238,1679442888.2682333,1679442888.2682333,1679442888.2682333,1679442888.7983894,1679442890.2947996,0
803,1679442890.2967916,1679442890.2967916,1679442890.6691685,1679442890.6700466,1679442890.7338026,1679442890.2957964,1679442890.2967916,1679442890.2967916,1679442890.2967916,1679442890.7338026,1679442892.292182,0
804,1679442892.2941778,1679442892.2951674,1679442892.7327504,1679442892.7337472,1679442892.8160732,1679442892.2941778,1679442892.2941778,1679442892.2941778,1679442892.2941778,1679442892.8160732,1679442894.4859402,0
805,1679442894.4879334,1679442894.4889328,1679442894.88559,1679442894.8865077,1679442894.9483018,1679442894.486937,1679442894.4879334,1679442894.4879334,1679442894.4879334,1679442894.9492967,1679442896.4346035,0
806,1679442896.436596,1679442896.436596,1679442896.833344,1679442896.833344,1679442896.895061,1679442896.4356017,1679442896.436596,1679442896.436596,1679442896.436596,1679442896.895061,1679442898.4533916,0
807,1679442898.4553857,1679442898.4553857,1679442898.888952,1679442898.8899486,1679442898.9543223,1679442898.4543881,1679442898.4553857,1679442898.4553857,1679442898.4553857,1679442898.9543223,1679442900.5456054,0
808,1679442900.5475988,1679442900.5475988,1679442900.912778,1679442900.9137914,1679442901.0071762,1679442900.5466037,1679442900.5475988,1679442900.5475988,1679442900.5475988,1679442901.0071762,1679442902.545738,0
809,1679442902.5479572,1679442902.5490403,1679442902.9885602,1679442902.9907262,1679442903.067163,1679442902.546735,1679442902.5479572,1679442902.5479572,1679442902.5479572,1679442903.067163,1679442904.5772555,0
810,1679442904.5792499,1679442904.5792499,1679442905.069382,1679442905.0703785,1679442905.1454968,1679442904.5782533,1679442904.5792499,1679442904.5792499,1679442904.5792499,1679442905.1454968,1679442906.7405796,0
811,1679442906.7425754,1679442906.7425754,1679442907.1164808,1679442907.1174917,1679442907.185173,1679442906.7415771,1679442906.7425754,1679442906.7425754,1679442906.7425754,1679442907.185173,1679442908.7053561,0
812,1679442908.7073495,1679442908.7083457,1679442909.0966427,1679442909.0976427,1679442909.1693208,1679442908.7063534,1679442908.7073495,1679442908.7073495,1679442908.7083457,1679442909.170371,1679442910.7139177,0
813,1679442910.71591,1679442910.71591,1679442911.1590931,1679442911.160091,1679442911.243482,1679442910.7149155,1679442910.71591,1679442910.71591,1679442910.71591,1679442911.243482,1679442912.7927873,0
814,1679442912.7947793,1679442912.7947793,1679442913.1747894,1679442913.1758714,1679442913.2433078,1679442912.7937846,1679442912.7947793,1679442912.7947793,1679442912.7947793,1679442913.2443047,1679442914.7454886,0
815,1679442914.7474825,1679442914.7484791,1679442915.1373029,1679442915.1382995,1679442915.2120156,1679442914.7474825,1679442914.7474825,1679442914.7474825,1679442914.7484791,1679442915.2120156,1679442916.7918348,0
816,1679442916.7937908,1679442916.7937908,1679442917.2533965,1679442917.254397,1679442917.3200967,1679442916.792873,1679442916.7937908,1679442916.7937908,1679442916.7937908,1679442917.3200967,1679442918.8655746,0
817,1679442918.867568,1679442918.867568,1679442919.232125,1679442919.2331219,1679442919.3088777,1679442918.8665714,1679442918.867568,1679442918.867568,1679442918.867568,1679442919.3088777,1679442920.9180257,0
818,1679442920.920018,1679442920.920018,1679442921.366045,1679442921.3670416,1679442921.4298246,1679442920.919023,1679442920.920018,1679442920.920018,1679442920.920018,1679442921.4298246,1679442922.9375758,0
819,1679442922.93957,1679442922.93957,1679442923.3820293,1679442923.3830366,1679442923.45608,1679442922.9385712,1679442922.9385712,1679442922.9385712,1679442922.93957,1679442923.4570935,1679442925.1061645,0
820,1679442925.108081,1679442925.108081,1679442925.4947538,1679442925.495844,1679442925.5576277,1679442925.107172,1679442925.108081,1679442925.108081,1679442925.108081,1679442925.5576277,1679442927.1082604,0
821,1679442927.11125,1679442927.11125,1679442927.5607805,1679442927.5617974,1679442927.6575334,1679442927.1102533,1679442927.1102533,1679442927.1102533,1679442927.11125,1679442927.6575334,1679442929.1721764,0
822,1679442929.1741953,1679442929.175201,1679442929.6395211,1679442929.6405184,1679442929.702314,1679442929.1741953,1679442929.1741953,1679442929.1741953,1679442929.175201,1679442929.702314,1679442931.23523,0
823,1679442931.2372222,1679442931.2382212,1679442931.6282308,1679442931.6293402,1679442931.7048395,1679442931.2362266,1679442931.2372222,1679442931.2372222,1679442931.2372222,1679442931.7048395,1679442933.2550414,0
824,1679442933.2580318,1679442933.2580318,1679442933.8004756,1679442933.8029652,1679442933.9245014,1679442933.257036,1679442933.257036,1679442933.257036,1679442933.2580318,1679442933.9255004,1679442936.3450644,0
825,1679442936.3469648,1679442936.3469648,1679442936.8229957,1679442936.8239923,1679442936.9026742,1679442936.3460453,1679442936.3469648,1679442936.3469648,1679442936.3469648,1679442936.9026742,1679442938.76375,0
826,1679442938.7657409,1679442938.766737,1679442939.2173865,1679442939.2183042,1679442939.3090012,1679442938.764748,1679442938.7657409,1679442938.7657409,1679442938.7657409,1679442939.3090012,1679442940.9616146,0
827,1679442940.9636056,1679442940.9636056,1679442941.469942,1679442941.469942,1679442941.5443146,1679442940.9626107,1679442940.9636056,1679442940.9636056,1679442940.9636056,1679442941.5443146,1679442943.4024026,0
828,1679442943.4043245,1679442943.4043245,1679442943.8055055,1679442943.8074987,1679442943.8978674,1679442943.4034176,1679442943.4043245,1679442943.4043245,1679442943.4043245,1679442943.8978674,1679442945.5543258,0
829,1679442945.5565927,1679442945.5575976,1679442946.1339533,1679442946.1359465,1679442946.2442236,1679442945.555322,1679442945.5565927,1679442945.5565927,1679442945.5565927,1679442946.2442236,1679442948.522918,0
830,1679442948.526192,1679442948.526192,1679442949.260491,1679442949.2618594,1679442949.3886456,1679442948.5241697,1679442948.525196,1679442948.525196,1679442948.526192,1679442949.3886456,1679442951.5774157,0
831,1679442951.580325,1679442951.580325,1679442952.0834541,1679442952.0844643,1679442952.1582882,1679442951.5793297,1679442951.5793297,1679442951.5793297,1679442951.580325,1679442952.1582882,1679442954.054872,0
832,1679442954.057291,1679442954.057291,1679442954.5866394,1679442954.5876358,1679442954.6646323,1679442954.0558686,1679442954.0558686,1679442954.0558686,1679442954.057291,1679442954.6646323,1679442956.4333856,0
833,1679442956.4353802,1679442956.4363759,1679442956.8928087,1679442956.8938055,1679442956.969643,1679442956.434383,1679442956.4353802,1679442956.4353802,1679442956.4353802,1679442956.9706397,1679442958.6391575,0
834,1679442958.641152,1679442958.641152,1679442959.0182917,1679442959.0192888,1679442959.0831864,1679442958.6401546,1679442958.641152,1679442958.641152,1679442958.641152,1679442959.0831864,1679442961.2794044,0
835,1679442961.2814114,1679442961.2814114,1679442961.7752478,1679442961.776254,1679442961.8608913,1679442961.2804108,1679442961.2814114,1679442961.2814114,1679442961.2814114,1679442961.8608913,1679442963.7288067,0
836,1679442963.7318475,1679442963.7318475,1679442964.3151872,1679442964.3161843,1679442964.4508657,1679442963.7308393,1679442963.7318475,1679442963.7318475,1679442963.7318475,1679442964.4508657,1679442967.463086,0
837,1679442967.4650762,1679442967.4660785,1679442968.2029462,1679442968.203943,1679442968.32686,1679442967.4640818,1679442967.4650762,1679442967.4650762,1679442967.4650762,1679442968.32686,1679442971.1036978,0
838,1679442971.1056893,1679442971.1056893,1679442971.8285975,1679442971.8295944,1679442971.90599,1679442971.1046968,1679442971.1056893,1679442971.1056893,1679442971.1056893,1679442971.90599,1679442973.696509,0
839,1679442973.698425,1679442973.6994214,1679442974.122963,1679442974.123966,1679442974.1961057,1679442973.698425,1679442973.698425,1679442973.698425,1679442973.698425,1679442974.1971102,1679442975.8078463,0
840,1679442975.8107593,1679442975.8107593,1679442976.1768804,1679442976.177878,1679442976.2425842,1679442975.8097615,1679442975.8107593,1679442975.8107593,1679442975.8107593,1679442976.2425842,1679442977.7354863,0
841,1679442977.737479,1679442977.737479,1679442978.1568708,1679442978.1578684,1679442978.2286303,1679442977.7364821,1679442977.737479,1679442977.737479,1679442977.737479,1679442978.2296264,1679442979.7597508,0
842,1679442979.7617455,1679442979.7617455,1679442980.196374,1679442980.1973698,1679442980.265105,1679442979.7607486,1679442979.7617455,1679442979.7617455,1679442979.7617455,1679442980.265105,1679442981.7512388,0
843,1679442981.7532315,1679442981.7532315,1679442982.127916,1679442982.1289124,1679442982.1983984,1679442981.752237,1679442981.7532315,1679442981.7532315,1679442981.7532315,1679442982.1983984,1679442983.7455955,0
844,1679442983.7465787,1679442983.7465787,1679442984.2349427,1679442984.2359428,1679442984.3215694,1679442983.7465787,1679442983.7465787,1679442983.7465787,1679442983.7465787,1679442984.3215694,1679442986.0927489,0
845,1679442986.0946665,1679442986.0946665,1679442986.4905732,1679442986.491495,1679442986.5503786,1679442986.093746,1679442986.0946665,1679442986.0946665,1679442986.0946665,1679442986.5503786,1679442988.0075583,0
846,1679442988.0095508,1679442988.0095508,1679442988.4023373,1679442988.4033418,1679442988.4852276,1679442988.0085554,1679442988.0085554,1679442988.0085554,1679442988.0095508,1679442988.4852276,1679442989.9794664,0
847,1679442989.9824724,1679442989.9824724,1679442990.4229138,1679442990.4239101,1679442990.4933906,1679442989.9814723,1679442989.9824724,1679442989.9824724,1679442989.9824724,1679442990.4943948,1679442991.934424,0
848,1679442991.9364173,1679442991.9364173,1679442992.3266516,1679442992.3276582,1679442992.3911877,1679442991.9354205,1679442991.9364173,1679442991.9364173,1679442991.9364173,1679442992.3911877,1679442993.8888173,0
849,1679442993.890811,1679442993.890811,1679442994.3214786,1679442994.3225796,1679442994.399669,1679442993.8898153,1679442993.890811,1679442993.890811,1679442993.890811,1679442994.4007607,1679442995.9825146,0
850,1679442995.9848595,1679442995.9848595,1679442996.4659667,1679442996.4669633,1679442996.5308022,1679442995.983512,1679442995.9848595,1679442995.9848595,1679442995.9848595,1679442996.5308022,1679442998.1228104,0
851,1679442998.1257956,1679442998.1257956,1679442998.5644042,1679442998.5654,1679442998.643597,1679442998.1238039,1679442998.1257956,1679442998.1257956,1679442998.1257956,1679442998.643597,1679443000.1320229,0
852,1679443000.1340427,1679443000.1350396,1679443000.5374382,1679443000.5384488,1679443000.601741,1679443000.1330354,1679443000.1340427,1679443000.1340427,1679443000.1340427,1679443000.60274,1679443002.031457,0
853,1679443002.0333855,1679443002.0333855,1679443002.470195,1679443002.4711928,1679443002.5408685,1679443002.032465,1679443002.0333855,1679443002.0333855,1679443002.0333855,1679443002.5408685,1679443004.0362277,0
854,1679443004.0382204,1679443004.0382204,1679443004.4555209,1679443004.456518,1679443004.5258315,1679443004.0372257,1679443004.0382204,1679443004.0382204,1679443004.0382204,1679443004.5258315,1679443006.0613585,0
855,1679443006.0632687,1679443006.0632687,1679443006.4293644,1679443006.4303615,1679443006.5023823,1679443006.0623505,1679443006.0632687,1679443006.0632687,1679443006.0632687,1679443006.5023823,1679443007.9958754,0
856,1679443007.997976,1679443007.997976,1679443008.4442775,1679443008.4452927,1679443008.524113,1679443007.996881,1679443007.997976,1679443007.997976,1679443007.997976,1679443008.5254514,1679443009.9475608,0
857,1679443009.949554,1679443009.949554,1679443010.336937,1679443010.3379385,1679443010.42955,1679443009.948557,1679443009.949554,1679443009.949554,1679443009.949554,1679443010.42955,1679443011.863139,0
858,1679443011.8651593,1679443011.8651593,1679443012.2646582,1679443012.2656548,1679443012.3469274,1679443011.8641515,1679443011.8651593,1679443011.8651593,1679443011.8651593,1679443012.3469274,1679443013.7627583,0
859,1679443013.764675,1679443013.764675,1679443014.1862664,1679443014.1862664,1679443014.2551837,1679443013.7637572,1679443013.764675,1679443013.764675,1679443013.764675,1679443014.2551837,1679443015.7216804,0
860,1679443015.7246702,1679443015.7246702,1679443016.1614826,1679443016.1625078,1679443016.23111,1679443015.722679,1679443015.7246702,1679443015.7246702,1679443015.7246702,1679443016.23111,1679443017.635388,0
861,1679443017.638369,1679443017.638369,1679443018.0274513,1679443018.029441,1679443018.1031923,1679443017.6373835,1679443017.638369,1679443017.638369,1679443017.638369,1679443018.10419,1679443019.567106,0
862,1679443019.5690951,1679443019.5700972,1679443020.0062582,1679443020.0082505,1679443020.1120927,1679443019.5690951,1679443019.5690951,1679443019.5690951,1679443019.5690951,1679443020.1120927,1679443021.658152,0
863,1679443021.6610615,1679443021.6610615,1679443022.0654783,1679443022.0654783,1679443022.157606,1679443021.6601536,1679443021.6610615,1679443021.6610615,1679443021.6610615,1679443022.157606,1679443023.5817778,0
864,1679443023.5836937,1679443023.5836937,1679443024.025521,1679443024.0275133,1679443024.0935547,1679443023.582774,1679443023.5836937,1679443023.5836937,1679443023.5836937,1679443024.0935547,1679443025.5536065,0
865,1679443025.5555997,1679443025.5555997,1679443025.9363768,1679443025.9373734,1679443026.0048726,1679443025.554603,1679443025.554603,1679443025.554603,1679443025.5555997,1679443026.0048726,1679443027.5157294,0
866,1679443027.5177226,1679443027.5177226,1679443027.9021916,1679443027.9031131,1679443027.9659007,1679443027.5167272,1679443027.5177226,1679443027.5177226,1679443027.5177226,1679443027.9668992,1679443029.3880813,0
867,1679443029.3910718,1679443029.3910718,1679443029.8486416,1679443029.8496432,1679443029.9155066,1679443029.390075,1679443029.390075,1679443029.390075,1679443029.3910718,1679443029.9165184,1679443031.4069731,0
868,1679443031.408963,1679443031.408963,1679443031.785703,1679443031.7866998,1679443031.852398,1679443031.4079695,1679443031.408963,1679443031.408963,1679443031.408963,1679443031.852398,1679443033.349105,0
869,1679443033.3514295,1679443033.3514295,1679443033.7312562,1679443033.7322567,1679443033.799945,1679443033.350101,1679443033.3514295,1679443033.3514295,1679443033.3514295,1679443033.799945,1679443035.3187606,0
870,1679443035.3207557,1679443035.3217506,1679443035.7697976,1679443035.7707958,1679443035.833582,1679443035.3207557,1679443035.3207557,1679443035.3207557,1679443035.3217506,1679443035.8345797,1679443037.2999983,0
871,1679443037.3019154,1679443037.3019154,1679443037.6816485,1679443037.6826458,1679443037.7484276,1679443037.301004,1679443037.3019154,1679443037.3019154,1679443037.3019154,1679443037.7484276,1679443039.2640693,0
872,1679443039.266065,1679443039.266065,1679443039.6770022,1679443039.6780014,1679443039.7447708,1679443039.266065,1679443039.266065,1679443039.266065,1679443039.266065,1679443039.7447708,1679443041.3050823,0
873,1679443041.3070745,1679443041.3070745,1679443041.8104658,1679443041.8114624,1679443041.8782146,1679443041.3060806,1679443041.3070745,1679443041.3070745,1679443041.3070745,1679443041.8782146,1679443043.3610182,0
874,1679443043.3640075,1679443043.3640075,1679443043.744374,1679443043.7454734,1679443043.8151808,1679443043.3630116,1679443043.3640075,1679443043.3640075,1679443043.3640075,1679443043.8151808,1679443045.3462522,0
875,1679443045.347605,1679443045.347605,1679443045.7419481,1679443045.7429557,1679443045.8093567,1679443045.3462522,1679443045.347605,1679443045.347605,1679443045.347605,1679443045.8093567,1679443047.3418903,0
876,1679443047.3438838,1679443047.3448794,1679443047.813386,1679443047.814383,1679443047.90799,1679443047.3428867,1679443047.3438838,1679443047.3438838,1679443047.3438838,1679443047.90799,1679443049.3423672,0
877,1679443049.3443604,1679443049.3443604,1679443049.725571,1679443049.7265687,1679443049.7934146,1679443049.3433638,1679443049.3443604,1679443049.3443604,1679443049.3443604,1679443049.7934146,1679443051.2851696,0
878,1679443051.2874067,1679443051.2874067,1679443051.7251656,1679443051.7261646,1679443051.790934,1679443051.2861664,1679443051.2874067,1679443051.2874067,1679443051.2874067,1679443051.790934,1679443053.2613337,0
879,1679443053.2633278,1679443053.2633278,1679443053.713012,1679443053.7140086,1679443053.7795384,1679443053.2623305,1679443053.2633278,1679443053.2633278,1679443053.2633278,1679443053.7795384,1679443055.2562466,0
880,1679443055.2582388,1679443055.2582388,1679443055.6659882,1679443055.666993,1679443055.7682042,1679443055.2572443,1679443055.2582388,1679443055.2582388,1679443055.2582388,1679443055.7682042,1679443057.2822468,0
881,1679443057.283244,1679443057.2845888,1679443057.673687,1679443057.673687,1679443057.7365665,1679443057.283244,1679443057.283244,1679443057.283244,1679443057.2845888,1679443057.7365665,1679443059.3105695,0
882,1679443059.3124793,1679443059.3134768,1679443059.7796593,1679443059.7806618,1679443059.8424373,1679443059.3115678,1679443059.3124793,1679443059.3124793,1679443059.3124793,1679443059.8424373,1679443061.339423,0
883,1679443061.3418047,1679443061.3418047,1679443061.7096796,1679443061.7106764,1679443061.7738302,1679443061.3404195,1679443061.3404195,1679443061.3404195,1679443061.3418047,1679443061.7738302,1679443063.1917243,0
884,1679443063.1927252,1679443063.1939118,1679443063.6391263,1679443063.6402051,1679443063.7141051,1679443063.1927252,1679443063.1927252,1679443063.1927252,1679443063.1927252,1679443063.7141051,1679443065.1775153,0
885,1679443065.1795077,1679443065.1795077,1679443065.5681882,1679443065.569185,1679443065.6338909,1679443065.1785128,1679443065.1795077,1679443065.1795077,1679443065.1795077,1679443065.6349778,1679443067.115106,0
886,1679443067.1170998,1679443067.1170998,1679443067.547717,1679443067.5487146,1679443067.614578,1679443067.1161034,1679443067.1170998,1679443067.1170998,1679443067.1170998,1679443067.614578,1679443069.075442,0
887,1679443069.0784333,1679443069.0784333,1679443069.51926,1679443069.5212533,1679443069.5830967,1679443069.0764782,1679443069.0784333,1679443069.0784333,1679443069.0784333,1679443069.5830967,1679443071.060143,0
888,1679443071.0622437,1679443071.0622437,1679443071.422818,1679443071.4237921,1679443071.5115128,1679443071.0611627,1679443071.0622437,1679443071.0622437,1679443071.0622437,1679443071.5115128,1679443073.0287268,0
889,1679443073.030719,1679443073.0317166,1679443073.4447117,1679443073.4457257,1679443073.5236075,1679443073.030719,1679443073.030719,1679443073.030719,1679443073.030719,1679443073.5246203,1679443075.0922616,0
890,1679443075.094254,1679443075.094254,1679443075.553018,1679443075.5540147,1679443075.6242812,1679443075.0932596,1679443075.094254,1679443075.094254,1679443075.094254,1679443075.6242812,1679443077.1457655,0
891,1679443077.1477556,1679443077.1477556,1679443077.5705335,1679443077.5715303,1679443077.6520412,1679443077.1467583,1679443077.1477556,1679443077.1477556,1679443077.1477556,1679443077.6520412,1679443079.1658094,0
892,1679443079.1677988,1679443079.1677988,1679443079.5557408,1679443079.556751,1679443079.6234367,1679443079.1668794,1679443079.1677988,1679443079.1677988,1679443079.1677988,1679443079.6234367,1679443081.1218565,0
893,1679443081.1240816,1679443081.1240816,1679443081.6052735,1679443081.6062706,1679443081.6741939,1679443081.1228533,1679443081.1240816,1679443081.1240816,1679443081.1240816,1679443081.6741939,1679443083.178168,0
894,1679443083.1800709,1679443083.1800709,1679443083.5642724,1679443083.5654016,1679443083.636447,1679443083.1791563,1679443083.1800709,1679443083.1800709,1679443083.1800709,1679443083.636447,1679443085.1725514,0
895,1679443085.1747801,1679443085.1747801,1679443085.6193805,1679443085.6203759,1679443085.6911488,1679443085.1735482,1679443085.1747801,1679443085.1747801,1679443085.1747801,1679443085.6911488,1679443087.161674,0
896,1679443087.1646638,1679443087.1646638,1679443087.6460352,1679443087.6470313,1679443087.7210371,1679443087.1636667,1679443087.1636667,1679443087.1636667,1679443087.1646638,1679443087.7210371,1679443089.2043753,0
897,1679443089.2063687,1679443089.2063687,1679443089.5642421,1679443089.5642421,1679443089.629668,1679443089.205372,1679443089.2063687,1679443089.2063687,1679443089.2063687,1679443089.6306973,1679443091.1526167,0
