server_computation_start_time,server_computation_end_time,server_sent_data_time,start_time,initial_network_connection_finished,client_received_time
1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325
1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325
1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325,1680553978.4832325
1680553978.4832325,1680553978.4922411,1680553978.4922411,1680553978.4832325,1680553978.4832325,1680553978.4922411
1680553978.4922411,1680553978.494753,1680553978.494753,1680553978.4922411,1680553978.4922411,1680553978.4955065
1680553978.4955065,1680553978.4969306,1680553978.4969306,1680553978.4955065,1680553978.4955065,1680553978.4969306
1680553978.4984634,1680553978.4996762,1680553978.4996762,1680553978.4969306,1680553978.4984634,1680553978.4996762
1680553978.4996762,1680553978.4996762,1680553978.4996762,1680553978.4996762,1680553978.4996762,1680553978.4996762
1680553978.4996762,1680553978.5045774,1680553978.5045774,1680553978.4996762,1680553978.4996762,1680553978.5045774
1680553978.5065346,1680553978.5078044,1680553978.5078044,1680553978.5045774,1680553978.5065346,1680553978.5078044
1680553978.5078044,1680553978.5078044,1680553978.5078044,1680553978.5078044,1680553978.5078044,1680553978.5108185
1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5108185,1680553978.5114863,1680553978.5114863
1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863
1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863
1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863
1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863
1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863
1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863,1680553978.5114863
1680553978.5114863,1680553978.5259182,1680553978.5259182,1680553978.5114863,1680553978.5114863,1680553978.5259182
1680553978.5269365,1680553978.5278172,1680553978.5278172,1680553978.5259182,1680553978.5269365,1680553978.5278172
1680553978.5278172,1680553978.5278172,1680553978.5278172,1680553978.5278172,1680553978.5278172,1680553978.5278172
1680553978.5278172,1680553978.5321074,1680553978.5321074,1680553978.5278172,1680553978.5278172,1680553978.5321074
1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074
1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074
1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074
1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074
1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074,1680553978.5321074
1680553978.542838,1680553978.5434966,1680553978.5434966,1680553978.5321074,1680553978.542838,1680553978.5434966
1680553978.5434966,1680553978.5434966,1680553978.5434966,1680553978.5434966,1680553978.5434966,1680553978.5434966
1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5434966,1680553978.5434966,1680553978.5478306
1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306
1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306
1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306
1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306,1680553978.5478306
1680553978.5573864,1680553978.557894,1680553978.557894,1680553978.5478306,1680553978.5573864,1680553978.557894
1680553978.558943,1680553978.559559,1680553978.559559,1680553978.557894,1680553978.558943,1680553978.559559
1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559
1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559
1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559
1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559
1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559
1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559
1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559,1680553978.559559
1680553978.5747297,1680553978.5754604,1680553978.5754604,1680553978.559559,1680553978.5747297,1680553978.5754604
1680553978.5754604,1680553978.577358,1680553978.577358,1680553978.5754604,1680553978.5754604,1680553978.577358
1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358
1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358
1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358
1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358
1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358
1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358,1680553978.577358
1680553978.577358,1680553978.5914502,1680553978.5914502,1680553978.577358,1680553978.577358,1680553978.5914502
1680553978.5924582,1680553978.5924582,1680553978.5924582,1680553978.5914502,1680553978.5924582,1680553978.5924582
1680553978.5924582,1680553978.5924582,1680553978.5924582,1680553978.5924582,1680553978.5924582,1680553978.5924582
1680553978.5924582,1680553978.5970066,1680553978.5970066,1680553978.5924582,1680553978.5924582,1680553978.5970066
1680553978.5985122,1680553978.5985122,1680553978.5985122,1680553978.5970066,1680553978.5985122,1680553978.5985122
1680553978.5985122,1680553978.6016793,1680553978.6016793,1680553978.5985122,1680553978.5985122,1680553978.6016793
1680553978.602634,1680553978.602634,1680553978.602634,1680553978.6016793,1680553978.602634,1680553978.602634
1680553978.602634,1680553978.602634,1680553978.602634,1680553978.602634,1680553978.602634,1680553978.602634
1680553978.6068304,1680553978.607459,1680553978.607459,1680553978.602634,1680553978.6068304,1680553978.607459
1680553978.607459,1680553978.607459,1680553978.607459,1680553978.607459,1680553978.607459,1680553978.607459
1680553978.607459,1680553978.6111271,1680553978.6111271,1680553978.607459,1680553978.607459,1680553978.6111271
1680553978.6111271,1680553978.6111271,1680553978.6111271,1680553978.6111271,1680553978.6111271,1680553978.6111271
1680553978.6153188,1680553978.6153188,1680553978.6153188,1680553978.6111271,1680553978.6153188,1680553978.6153188
1680553978.617195,1680553978.617195,1680553978.617195,1680553978.6153188,1680553978.617195,1680553978.617195
1680553978.6186857,1680553978.6186857,1680553978.6186857,1680553978.617195,1680553978.6186857,1680553978.6186857
1680553978.6186857,1680553978.6210275,1680553978.6210275,1680553978.6186857,1680553978.6186857,1680553978.6210275
1680553978.6210275,1680553978.6231346,1680553978.6231346,1680553978.6210275,1680553978.6210275,1680553978.6231346
1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346
1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346
1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346,1680553978.6231346
1680553978.6304169,1680553978.6313062,1680553978.6313062,1680553978.6231346,1680553978.6304169,1680553978.6313062
1680553978.6327784,1680553978.633432,1680553978.633432,1680553978.6313062,1680553978.6327784,1680553978.633432
1680553978.634315,1680553978.6351612,1680553978.6351612,1680553978.633432,1680553978.634315,1680553978.6351612
1680553978.6362464,1680553978.6362464,1680553978.6362464,1680553978.6351612,1680553978.6362464,1680553978.6362464
1680553978.638577,1680553978.638577,1680553978.638577,1680553978.6362464,1680553978.638577,1680553978.638577
1680553978.638577,1680553978.6418083,1680553978.6418083,1680553978.638577,1680553978.638577,1680553978.6418083
1680553978.6418083,1680553978.6418083,1680553978.6418083,1680553978.6418083,1680553978.6418083,1680553978.6418083
1680553978.6418083,1680553978.6418083,1680553978.6418083,1680553978.6418083,1680553978.6418083,1680553978.6418083
1680553978.647332,1680553978.647332,1680553978.647332,1680553978.6418083,1680553978.647332,1680553978.647332
1680553978.647332,1680553978.6504586,1680553978.6504586,1680553978.647332,1680553978.647332,1680553978.6504586
1680553978.6513677,1680553978.652079,1680553978.652079,1680553978.6504586,1680553978.6513677,1680553978.652079
1680553978.6532078,1680553978.654215,1680553978.654215,1680553978.652079,1680553978.6532078,1680553978.6547215
1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215
1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215
1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215,1680553978.6547215
1680553978.6547215,1680553978.6622052,1680553978.6622052,1680553978.6547215,1680553978.6547215,1680553978.6622052
1680553978.6634912,1680553978.6645496,1680553978.6645496,1680553978.6622052,1680553978.6634912,1680553978.6645496
1680553978.6645496,1680553978.6645496,1680553978.6645496,1680553978.6645496,1680553978.6645496,1680553978.6645496
1680553978.6645496,1680553978.6700585,1680553978.6700585,1680553978.6645496,1680553978.6645496,1680553978.6700585
1680553978.6714866,1680553978.6722107,1680553978.6722107,1680553978.6700585,1680553978.6714866,1680553978.6722107
1680553978.6722107,1680553978.6722107,1680553978.6722107,1680553978.6722107,1680553978.6722107,1680553978.6722107
1680553978.6722107,1680553978.6722107,1680553978.6722107,1680553978.6722107,1680553978.6722107,1680553978.6722107
1680553978.6779242,1680553978.6779242,1680553978.6779242,1680553978.6722107,1680553978.6779242,1680553978.6779242
1680553978.6779242,1680553978.6779242,1680553978.6779242,1680553978.6779242,1680553978.6779242,1680553978.6779242
1680553978.6779242,1680553978.682992,1680553978.682992,1680553978.6779242,1680553978.6779242,1680553978.682992
1680553978.6842546,1680553978.6842546,1680553978.6842546,1680553978.682992,1680553978.6842546,1680553978.6842546
1680553978.685764,1680553978.6870325,1680553978.6870325,1680553978.6842546,1680553978.685764,1680553978.6870325
1680553978.6878843,1680553978.6878843,1680553978.6878843,1680553978.6870325,1680553978.6878843,1680553978.6878843
1680553978.6878843,1680553978.6878843,1680553978.6878843,1680553978.6878843,1680553978.6878843,1680553978.6878843
1680553978.6878843,1680553978.6923935,1680553978.6923935,1680553978.6878843,1680553978.6878843,1680553978.6923935
1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935
1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935
1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935,1680553978.6923935
1680553978.6923935,1680553978.699458,1680553978.699458,1680553978.6923935,1680553978.6923935,1680553978.699458
1680553978.7004056,1680553978.7004056,1680553978.7004056,1680553978.699458,1680553978.7004056,1680553978.7004056
1680553978.7018788,1680553978.7025142,1680553978.7025142,1680553978.7004056,1680553978.7018788,1680553978.7025142
1680553978.7044919,1680553978.7044919,1680553978.7044919,1680553978.7025142,1680553978.7044919,1680553978.7044919
1680553978.705928,1680553978.705928,1680553978.705928,1680553978.7044919,1680553978.705928,1680553978.705928
1680553978.705928,1680553978.7084906,1680553978.7084906,1680553978.705928,1680553978.705928,1680553978.7084906
1680553978.709839,1680553978.7107525,1680553978.7107525,1680553978.7084906,1680553978.709839,1680553978.7107525
1680553978.7115483,1680553978.712693,1680553978.712693,1680553978.7107525,1680553978.7115483,1680553978.712693
1680553978.7141712,1680553978.7141712,1680553978.7141712,1680553978.712693,1680553978.7141712,1680553978.7141712
1680553978.7141712,1680553978.7185805,1680553978.7185805,1680553978.7141712,1680553978.7141712,1680553978.7185805
1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7185805,1680553978.7195456,1680553978.7195456
1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456
1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456
1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456
1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456
1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456
1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456,1680553978.7195456
1680553978.7195456,1680553978.734611,1680553978.734611,1680553978.7195456,1680553978.7195456,1680553978.734611
1680553978.734611,1680553978.736542,1680553978.736542,1680553978.734611,1680553978.734611,1680553978.736542
1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542
1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542
1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542,1680553978.736542
1680553978.736542,1680553978.744327,1680553978.744327,1680553978.736542,1680553978.736542,1680553978.744327
1680553978.744327,1680553978.7465658,1680553978.7465658,1680553978.744327,1680553978.744327,1680553978.7465658
1680553978.7465658,1680553978.7500758,1680553978.7500758,1680553978.7465658,1680553978.7465658,1680553978.7500758
1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7507346,1680553978.7513611,1680553978.7520401
1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401
1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401
1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401,1680553978.7520401
1680553978.7520401,1680553978.760774,1680553978.760774,1680553978.7520401,1680553978.7520401,1680553978.760774
1680553978.760774,1680553978.760774,1680553978.760774,1680553978.760774,1680553978.760774,1680553978.760774
1680553978.7665067,1680553978.767272,1680553978.767272,1680553978.760774,1680553978.765789,1680553978.767272
1680553978.7686832,1680553978.7695162,1680553978.7695162,1680553978.767272,1680553978.7686832,1680553978.7695162
1680553978.7695162,1680553978.7695162,1680553978.7695162,1680553978.7695162,1680553978.7695162,1680553978.7695162
1680553978.7728863,1680553978.7728863,1680553978.7728863,1680553978.7695162,1680553978.7728863,1680553978.7728863
1680553978.7728863,1680553978.7758744,1680553978.7758744,1680553978.7728863,1680553978.7728863,1680553978.7758744
1680553978.7758744,1680553978.7758744,1680553978.7758744,1680553978.7758744,1680553978.7758744,1680553978.7758744
1680553978.7758744,1680553978.7758744,1680553978.7758744,1680553978.7758744,1680553978.7758744,1680553978.7758744
1680553978.7809122,1680553978.7818367,1680553978.7818367,1680553978.7758744,1680553978.7809122,1680553978.7818367
1680553978.7818367,1680553978.7847404,1680553978.7847404,1680553978.7818367,1680553978.7818367,1680553978.7847404
1680553978.7863388,1680553978.7868552,1680553978.7868552,1680553978.7847404,1680553978.7863388,1680553978.7868552
1680553978.7868552,1680553978.7868552,1680553978.7868552,1680553978.7868552,1680553978.7868552,1680553978.7868552
1680553978.7868552,1680553978.7914226,1680553978.7914226,1680553978.7868552,1680553978.7868552,1680553978.7914226
1680553978.7924347,1680553978.7929482,1680553978.7929482,1680553978.7914226,1680553978.7924347,1680553978.7929482
1680553978.7929482,1680553978.7929482,1680553978.7929482,1680553978.7929482,1680553978.7929482,1680553978.7929482
1680553978.7929482,1680553978.7981799,1680553978.7981799,1680553978.7929482,1680553978.7929482,1680553978.7988448
1680553978.7994692,1680553978.8003557,1680553978.8003557,1680553978.7988448,1680553978.7994692,1680553978.8003557
1680553978.8003557,1680553978.8031657,1680553978.8031657,1680553978.8003557,1680553978.8003557,1680553978.8031657
1680553978.805035,1680553978.805035,1680553978.805035,1680553978.8031657,1680553978.805035,1680553978.805035
1680553978.805035,1680553978.805035,1680553978.805035,1680553978.805035,1680553978.805035,1680553978.805035
1680553978.8105874,1680553978.8114274,1680553978.8114274,1680553978.805035,1680553978.8105874,1680553978.8114274
1680553978.8141098,1680553978.8158724,1680553978.8158724,1680553978.8114274,1680553978.8134346,1680553978.8158724
1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724
1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724
1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724
1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724
1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724,1680553978.8158724
1680553978.8292677,1680553978.8307674,1680553978.8307674,1680553978.8158724,1680553978.8292677,1680553978.8307674
1680553978.8307674,1680553978.8307674,1680553978.8307674,1680553978.8307674,1680553978.8307674,1680553978.8307674
1680553978.8307674,1680553978.8347776,1680553978.8347776,1680553978.8307674,1680553978.8307674,1680553978.8347776
1680553978.8347776,1680553978.8347776,1680553978.8347776,1680553978.8347776,1680553978.8347776,1680553978.8347776
1680553978.8347776,1680553978.8389072,1680553978.8389072,1680553978.8347776,1680553978.8347776,1680553978.8389072
1680553978.840053,1680553978.841178,1680553978.841178,1680553978.8389072,1680553978.840053,1680553978.841178
1680553978.8426478,1680553978.8426478,1680553978.8426478,1680553978.841178,1680553978.8426478,1680553978.8426478
1680553978.8451574,1680553978.8466682,1680553978.8466682,1680553978.8426478,1680553978.8451574,1680553978.8466682
1680553978.8466682,1680553978.8466682,1680553978.8466682,1680553978.8466682,1680553978.8466682,1680553978.8466682
1680553978.8466682,1680553978.8516426,1680553978.8516426,1680553978.8466682,1680553978.8466682,1680553978.8516426
1680553978.8516426,1680553978.8516426,1680553978.8516426,1680553978.8516426,1680553978.8516426,1680553978.8516426
1680553978.8516426,1680553978.8516426,1680553978.8516426,1680553978.8516426,1680553978.8516426,1680553978.8516426
1680553978.857189,1680553978.857189,1680553978.857189,1680553978.8516426,1680553978.8516426,1680553978.857189
1680553978.857189,1680553978.857189,1680553978.857189,1680553978.857189,1680553978.857189,1680553978.857189
1680553978.8611977,1680553978.8621483,1680553978.8621483,1680553978.857189,1680553978.857189,1680553978.8621483
1680553978.8629172,1680553978.8651946,1680553978.8651946,1680553978.8621483,1680553978.8629172,1680553978.8651946
1680553978.8660524,1680553978.8669043,1680553978.8669043,1680553978.8651946,1680553978.8660524,1680553978.8669043
1680553978.8669043,1680553978.8669043,1680553978.8669043,1680553978.8669043,1680553978.8669043,1680553978.8669043
1680553978.8669043,1680553978.8669043,1680553978.8669043,1680553978.8669043,1680553978.8669043,1680553978.8669043
1680553978.8669043,1680553978.8739128,1680553978.8739128,1680553978.8669043,1680553978.8669043,1680553978.8739128
1680553978.8739128,1680553978.8777218,1680553978.8777218,1680553978.8739128,1680553978.8739128,1680553978.8777218
1680553978.8789518,1680553978.8789518,1680553978.8789518,1680553978.8777218,1680553978.8789518,1680553978.8789518
1680553978.8789518,1680553978.8826022,1680553978.8826022,1680553978.8789518,1680553978.8789518,1680553978.8826022
1680553978.8842535,1680553978.8842535,1680553978.8842535,1680553978.8826022,1680553978.8842535,1680553978.8842535
1680553978.8842535,1680553978.8842535,1680553978.8842535,1680553978.8842535,1680553978.8842535,1680553978.8842535
1680553978.8842535,1680553978.8842535,1680553978.8842535,1680553978.8842535,1680553978.8842535,1680553978.8842535
1680553978.8842535,1680553978.8926992,1680553978.8926992,1680553978.8842535,1680553978.8842535,1680553978.8926992
1680553978.8926992,1680553978.8926992,1680553978.8926992,1680553978.8926992,1680553978.8926992,1680553978.8926992
1680553978.896603,1680553978.8978066,1680553978.8978066,1680553978.8926992,1680553978.896603,1680553978.8978066
1680553978.8978066,1680553978.8978066,1680553978.8978066,1680553978.8978066,1680553978.8978066,1680553978.8978066
1680553978.8978066,1680553978.8978066,1680553978.8978066,1680553978.8978066,1680553978.8978066,1680553978.8978066
1680553978.8978066,1680553978.9049978,1680553978.9049978,1680553978.8978066,1680553978.8978066,1680553978.9049978
1680553978.9060202,1680553978.9072664,1680553978.9072664,1680553978.9049978,1680553978.9060202,1680553978.9072664
1680553978.9072664,1680553978.9093688,1680553978.9093688,1680553978.9072664,1680553978.9072664,1680553978.9093688
1680553978.9109044,1680553978.9109044,1680553978.9109044,1680553978.9093688,1680553978.9109044,1680553978.9109044
1680553978.9109044,1680553978.9109044,1680553978.9109044,1680553978.9109044,1680553978.9109044,1680553978.9109044
1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9109044,1680553978.9155407,1680553978.9155407
1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407
1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407
1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407,1680553978.9155407
1680553978.9252853,1680553978.9252853,1680553978.9252853,1680553978.9155407,1680553978.9252853,1680553978.9252853
1680553978.9252853,1680553978.9252853,1680553978.9252853,1680553978.9252853,1680553978.9252853,1680553978.9252853
1680553978.9252853,1680553978.9252853,1680553978.9252853,1680553978.9252853,1680553978.9252853,1680553978.9252853
1680553978.933967,1680553978.933967,1680553978.933967,1680553978.9252853,1680553978.933967,1680553978.933967
1680553978.933967,1680553978.933967,1680553978.933967,1680553978.933967,1680553978.933967,1680553978.933967
1680553978.9376242,1680553978.9376242,1680553978.9376242,1680553978.933967,1680553978.9376242,1680553978.9376242
1680553978.9376242,1680553978.940642,1680553978.940642,1680553978.9376242,1680553978.9376242,1680553978.940642
1680553978.941539,1680553978.941539,1680553978.941539,1680553978.940642,1680553978.941539,1680553978.941539
1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539
1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539
1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539
1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539
1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539,1680553978.941539
1680553978.941539,1680553978.956689,1680553978.956689,1680553978.941539,1680553978.941539,1680553978.956689
1680553978.9576845,1680553978.9576845,1680553978.9576845,1680553978.956689,1680553978.9576845,1680553978.9576845
1680553978.9576845,1680553978.9610362,1680553978.9610362,1680553978.9576845,1680553978.9576845,1680553978.9610362
1680553978.9610362,1680553978.9610362,1680553978.9610362,1680553978.9610362,1680553978.9610362,1680553978.9610362
1680553978.9642074,1680553978.9652376,1680553978.9652376,1680553978.9610362,1680553978.9642074,1680553978.9652376
1680553978.9652376,1680553978.9652376,1680553978.9652376,1680553978.9652376,1680553978.9652376,1680553978.9652376
1680553978.9652376,1680553978.970955,1680553978.970955,1680553978.9652376,1680553978.9652376,1680553978.970955
1680553978.9724638,1680553978.9730601,1680553978.9730601,1680553978.970955,1680553978.9724638,1680553978.9730601
1680553978.9744532,1680553978.9757977,1680553978.9757977,1680553978.9730601,1680553978.9744532,1680553978.9757977
1680553978.9757977,1680553978.9757977,1680553978.9757977,1680553978.9757977,1680553978.9757977,1680553978.9757977
1680553978.9757977,1680553978.9757977,1680553978.9757977,1680553978.9757977,1680553978.9757977,1680553978.9757977
1680553978.9835384,1680553978.9835384,1680553978.9835384,1680553978.9757977,1680553978.9835384,1680553978.9835384
1680553978.9835384,1680553978.9885488,1680553978.9885488,1680553978.9835384,1680553978.9835384,1680553978.9885488
1680553978.9897761,1680553978.9905782,1680553978.9905782,1680553978.9892232,1680553978.9897761,1680553978.9905782
1680553978.9925866,1680553978.9930935,1680553978.9930935,1680553978.9905782,1680553978.9905782,1680553978.9930935
1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9930935,1680553978.9944303,1680553978.9944303
1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303
1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303
1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303
1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303,1680553978.9944303
1680553979.0044422,1680553979.0050457,1680553979.0050457,1680553978.9944303,1680553979.0044422,1680553979.0050457
1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457
1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457
1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457
1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457,1680553979.0050457
1680553979.0137098,1680553979.0148478,1680553979.0148478,1680553979.0050457,1680553979.0137098,1680553979.0148478
1680553979.0148478,1680553979.0148478,1680553979.0148478,1680553979.0148478,1680553979.0148478,1680553979.0148478
1680553979.0148478,1680553979.0185604,1680553979.0185604,1680553979.0148478,1680553979.0148478,1680553979.0185604
1680553979.0185604,1680553979.0205324,1680553979.0205324,1680553979.0185604,1680553979.0185604,1680553979.0205324
1680553979.0205324,1680553979.0229733,1680553979.0229733,1680553979.0205324,1680553979.0205324,1680553979.0229733
1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0229733,1680553979.0242622,1680553979.0242622
1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622
1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622
1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622
1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622,1680553979.0242622
1680553979.0242622,1680553979.0361903,1680553979.0361903,1680553979.0242622,1680553979.0242622,1680553979.0361903
1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903
1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903
1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903
1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903,1680553979.0361903
1680553979.047016,1680553979.0477698,1680553979.0477698,1680553979.0361903,1680553979.047016,1680553979.0477698
1680553979.0477698,1680553979.0477698,1680553979.0477698,1680553979.0477698,1680553979.0477698,1680553979.0477698
1680553979.0477698,1680553979.0522776,1680553979.0522776,1680553979.0477698,1680553979.0477698,1680553979.0522776
1680553979.0522776,1680553979.0522776,1680553979.0522776,1680553979.0522776,1680553979.0522776,1680553979.0522776
1680553979.0522776,1680553979.0567815,1680553979.0567815,1680553979.0522776,1680553979.0522776,1680553979.0567815
1680553979.058042,1680553979.058042,1680553979.058042,1680553979.0567815,1680553979.058042,1680553979.058042
1680553979.058042,1680553979.061697,1680553979.061697,1680553979.058042,1680553979.058042,1680553979.061697
1680553979.0629034,1680553979.0629034,1680553979.0629034,1680553979.061697,1680553979.0629034,1680553979.0629034
1680553979.0654233,1680553979.0654233,1680553979.0654233,1680553979.0629034,1680553979.0654233,1680553979.0654233
1680553979.0654233,1680553979.0683184,1680553979.0683184,1680553979.0654233,1680553979.0654233,1680553979.0683184
